x;y;Acratosaura.mentalis;Adelophryne.baturitensis;Adelophryne.maranguapensis;Ameivula.nigrigula;Anodorhynchus.leari;Anopetia.gounellei;Anotosaura.vanzolinia;Antilophia.bokermanni;Augastes.lumachella;Callicebus.barbarabrownae;Colobosauroides.cearensis;Copeoglossum.arajara;Formicivora.iheringi;Glaucomastix.cyanura;Glaucomastix.venetacauda;Hemidactylus.agrius;Herpsilochmus.sellowi;Hylopezus.ochroleucus;Kerodon.rupestris;Leptodactylus.oreomantis;Lonchophylla.inexpectata;Megaxenops.parnaguae;Mesoclemmys.tuberculata;Myrmorchilus.strigilatus.strigilatus;Nothobachia.ablephara;Penelope.jacucaca;Phyllopezus.periosus;Placosoma.limaverdorum;Pristimantis.relictus;Procellosaurinus.erythrocercus;Psilops.mucugensis;Rhinella.casconi;Rhopornis.ardesiacus;Rupirana.cardosoi;Sakesphoroides.cristatus;Scriptosaura.catimbau;Stigmatura.budytoides.gracilis;Stigmatura.napensis.bahiae;Synallaxis.hellmayri;Tropidurus.cocorobensis;Tropidurus.erythrocephalus;Tropidurus.helenae;Tropidurus.jaguaribanus;Tropidurus.pinima;Tropidurus.semitaeniatus;Vanzosaura.multiscutata;Wiedomys.pyrrhorhinos;Xeronycteris.vieirai;wc2.1_30s_bio_1;wc2.1_30s_bio_2;wc2.1_30s_bio_3;wc2.1_30s_bio_4;wc2.1_30s_bio_5;wc2.1_30s_bio_6;wc2.1_30s_bio_7;wc2.1_30s_bio_8;wc2.1_30s_bio_9;wc2.1_30s_bio_10;wc2.1_30s_bio_11;wc2.1_30s_bio_12;wc2.1_30s_bio_13;wc2.1_30s_bio_14;wc2.1_30s_bio_15;wc2.1_30s_bio_16;wc2.1_30s_bio_17;wc2.1_30s_bio_18;wc2.1_30s_bio_19
-39.4925;-9.8525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;23.60000038;11.63333321;70.93495941;186.1939392;31.79999924;15.39999962;16.39999962;25.01666641;22.56666565;25.39999962;20.96666718;502;98;9;67.88943481;229;35;195;51
-39.4925;-7.3105;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.23749924;10.29166698;72.99053955;114.0798187;28.20000076;14.10000038;14.10000038;21.48333359;21.13333321;22.53333282;19.71666718;1025;236;13;87.16106415;583;48;234;88
-39.4925;-7.1465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.54166603;10.29999924;73.0496521;109.7275925;31.79999924;17.70000076;14.09999847;24.28333282;24;25.91666603;23.20000076;1071;254;5;101.2569809;661;22;142;89
-39.4515;-11.4105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;23.38333321;10.46666718;70.72072601;171.4819489;31;16.20000076;14.79999924;25.13333321;22.33333397;25.13333321;21.01666641;610;72;17;37.45343781;210;68;210;117
-39.4515;-7.1875;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.39583397;9.991666794;72.93187714;109.1174774;29.29999924;15.60000038;13.69999886;22.39999962;21.63333321;23.66666603;21.01666641;1093;259;11;94.25463867;655;46;135;131
-39.4515;-3.7845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.39583397;9.175000191;78.41880035;62.43027115;32.40000153;20.70000076;11.70000076;26.01666641;26.88333321;27.14999962;25.64999962;902;230;2;109.6286621;582;9;89;225
-39.4105;-12.8455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.50833321;6.566666603;61.37071228;151.6849976;28;17.29999924;10.70000076;24.16666603;21.26666641;24.16666603;20.53333282;861;87;44;21.22304535;247;146;247;224
-39.4105;-7.9665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24.16250038;10.42500019;69.96644592;147.6347656;31.60000038;16.70000076;14.89999962;24.83333397;22.66666603;25.70000076;22.08333397;661;167;3;95.72067261;386;20;192;30
-39.4105;-7.5975;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.125;10.38333321;70.15766144;137.1545105;28.39999962;13.60000038;14.79999924;21.58333397;20.83333206;22.64999962;19.25;921;205;11;81.51490021;503;44;208;103
-39.4105;-3.2515;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.78333282;9.099999428;79.82456207;58.0099144;32.5;21.10000038;11.39999962;26.48333359;27.20000076;27.5;26.08333397;1233;301;4;105.0848541;777;18;124;154
-39.3695;-7.4745;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.33333397;10.33333397;70.77625275;127.2494583;28.60000038;14;14.60000038;21.68333244;21.15000153;22.76666641;19.61666679;999;225;12;85.04699707;559;46;234;94
-39.3695;-7.3515;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.55833244;9.983333588;72.34300232;109.9345474;30.39999962;16.60000038;13.79999924;23.61666679;22.75;24.83333397;22.14999962;1049;241;8;94.50823975;619;35;144;110
-39.3695;-7.2695;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.96666718;10.5;72.91666412;109.3645554;32.29999924;17.89999962;14.39999962;24.73333359;24.43333244;26.33333206;23.60000038;1080;246;5;99.42253113;655;23;147;93
-39.3695;-7.1875;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;10.60000038;72.60273743;111.4980698;32.5;17.89999962;14.60000038;24.71666718;24.48333359;26.39999962;23.61666679;1119;255;5;99.96446228;684;23;149;98
-39.3695;-3.2515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.86249924;9.108333588;80.6047287;56.29167938;32.5;21.20000076;11.29999924;26.56666565;27.25;27.54999924;26.18333244;1282;311;5;103.5276031;800;20;131;167
-39.3285;-7.3105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;25.02916718;10.42500019;72.90209961;104.8691483;32.29999924;18;14.29999924;24.81666565;24.5;26.35000038;23.71666718;1070;240;6;97.39614105;637;27;152;93
-39.3285;-6.3675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.37916565;10.625;72.77397919;117.63694;34.09999847;19.5;14.59999847;25.98333359;26.84999847;27.78333282;24.98333359;1025;240;15;85.78141785;578;73;92;344
-39.3285;-5.5065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;27.13750076;9.325000763;77.70832062;83.20635986;33.40000153;21.39999962;12.00000191;26.46666718;27.85000038;28.11666679;26.10000038;812;185;4;95.31951904;491;23;104;219
-39.3285;-5.3425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.97500038;9.5;78.5124054;80.07096863;33.29999924;21.20000076;12.09999847;26.35000038;27.64999962;27.91666603;25.96666718;781;189;3;99.78518677;484;14;89;216
-39.3285;-4.3585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.10416603;9.441666603;77.39070129;65.5209198;32.40000153;20.20000076;12.20000076;26.10000038;26.08333397;26.91666603;25.31666756;708;187;2;108.8275452;458;8;94;148
-39.2875;-13.8295;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.47500038;5.833333015;60.7638855;135.3362885;27.20000076;17.60000038;9.600000381;21.31666565;21.31666565;24;20.73333359;1937;199;128;13.88080215;567;406;486;539
-39.2875;-7.5975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.10416603;10.375;69.63087463;141.0102692;29.39999962;14.5;14.89999962;22.58333397;21.83333397;23.64999962;20.16666603;919;210;10;85.40374756;517;39;211;93
-39.2875;-7.3925;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.23333359;9.716666222;71.44608307;116.3914566;27.89999962;14.30000019;13.59999943;21.56666565;21.04999924;22.53333282;19.64999962;1040;242;10;90.98126984;609;45;248;75
-39.2875;-7.3515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;23.43333435;9.950000763;72.10145569;108.4672699;30.29999924;16.5;13.79999924;23.46666718;22.64999962;24.70000076;22.04999924;1053;247;7;96.55672455;632;33;144;103
-39.2875;-7.2285;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.48749924;10.79166698;72.91667175;111.1535568;33.09999847;18.29999924;14.79999924;25.16666603;25.01666641;26.89999962;24.11666679;1076;249;5;100.8050461;662;22;146;88
-39.2875;-7.1465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;25.52499962;10.66666698;72.56236267;114.1470413;33.09999847;18.39999962;14.69999886;25.18333435;25.06666756;26.96666718;24.11666679;1102;258;5;101.2711411;684;23;142;97
-39.2875;-5.4655;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.22916603;9.408332825;77.75482941;81.33708191;33.59999847;21.5;12.09999847;26.56666565;27.93333244;28.16666603;26.20000076;807;186;4;97.39131927;496;20;101;218
-39.2875;-3.3745;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.62083435;8.774999619;79.77274323;58.17129135;32.09999847;21.10000038;10.99999809;26.35000038;27.01666641;27.33333206;25.89999962;1191;285;4;104.7162399;746;17;125;146
-39.2465;-11.5335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;23.03333282;10.03333282;70.16317749;166.1780548;30.39999962;16.10000038;14.29999924;24.70000076;21.93333435;24.71666718;20.75;617;73;22;34.80400085;207;76;206;119
-39.2465;-6.4085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.17499924;10.35000038;72.37762451;116.5897903;33.79999924;19.5;14.29999924;25.73333359;26.70000076;27.56666565;24.79999924;1042;250;15;89.02697754;600;68;93;342
-39.2465;-5.7115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.74166679;9.733333588;77.24866486;89.74289703;33.40000153;20.79999924;12.60000229;26;27.54999924;27.79999924;25.64999962;847;199;7;93.45485687;499;32;48;213
-39.2465;-3.7845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.47500038;8.350000381;78.77359772;55.90168762;31.79999924;21.20000076;10.59999847;26.53333282;26.38333321;27.14999962;25.75;857;230;2;116.2677536;577;9;85;71
-39.2465;-3.3335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.60833359;8.650000572;80.09259796;57.00212479;32;21.20000076;10.79999924;26.36666679;26.95000076;27.31666565;25.89999962;1265;307;4;104.3377151;791;16;128;166
-39.2055;-13.8295;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.28333282;5.849999428;61.57894135;131.5179443;28;18.5;9.5;22.14999962;22.16666603;24.78333282;21.60000038;2090;211;135;14.17700291;605;431;524;503
-39.2055;-11.7795;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.48333359;9.433333397;68.85644531;165.3966827;30.5;16.79999924;13.70000076;25.14999962;22.39999962;25.14999962;21.21666718;672;75;28;28.91472626;216;95;206;139
-39.2055;-11.4515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.12916756;10.25833321;70.74713135;166.7122955;30.60000038;16.10000038;14.5;24.81666565;22.01666641;24.81666565;20.85000038;634;76;21;35.95744324;216;77;216;120
-39.2055;-10.5905;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.52916718;10.9416666;68.38542175;187.5615845;30.79999924;14.80000019;15.99999905;23.06666565;22.66666794;24.44999886;19.96666718;556;70;16;36.86145782;196;69;165;143
-39.2055;-9.9755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.6875;11.34166718;70.01029205;187.7392426;31.79999924;15.60000038;16.19999886;25.10000038;22.61666679;25.53333282;21.06666756;494;91;11;61.02523041;216;37;183;65
-39.2055;-9.9345;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.66666603;11.33333302;69.95885468;188.249527;31.79999924;15.60000038;16.19999886;25.10000038;22.58333397;25.53333282;21.03333282;484;92;10;63.48702621;215;33;182;62
-39.2055;-9.8935;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.58333397;11.3166666;69.85596466;189.9800568;31.70000076;15.5;16.20000076;25;22.5;25.45000076;20.91666603;523;99;12;63.03966904;231;39;195;65
-39.2055;-9.8525;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.85833359;11.41666603;70.04089355;189.7346649;32;15.69999981;16.29999924;25.68333435;22.76666641;25.70000076;21.18333244;506;100;10;66.50511169;229;33;192;59
-39.2055;-8.5405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;25.07916641;10.59166718;65.78675842;174.3228149;32.79999924;16.70000076;16.09999847;25.91666794;24.66666603;26.75;22.58333397;481;134;4;106.6481247;309;14;44;28
-39.2055;-7.5975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.86666679;10.4333334;70.02236938;140.7824554;30.20000076;15.30000019;14.90000057;23.31666565;22.61666679;24.43333435;20.95000076;902;209;8;87.86042023;515;36;218;81
-39.2055;-7.2695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;25.10416603;10.60833263;73.16092682;108.4279785;32.59999847;18.10000038;14.49999809;24.85000038;24.60000038;26.46666718;23.75;1050;248;5;100.2192764;645;24;148;84
-39.1645;-11.6155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.55833244;9.866666794;69.48357391;164.7564697;30.79999924;16.60000038;14.19999886;25.21666718;22.45000076;25.21666718;21.29999924;633;71;25;33.338871;208;78;207;122
-39.1645;-10.6315;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.91250038;11.04166698;69.44444275;184.9953918;31.10000038;15.19999981;15.90000057;23.46666718;21.71666718;24.81666565;20.38333321;508;64;13;40.1677475;182;59;147;136
-39.1645;-10.5495;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.22500038;11.33333397;69.10569;190.0657806;31.70000076;15.30000019;16.40000153;23.75;22.08333397;25.14999962;20.60000038;552;74;16;38.68278503;201;66;170;132
-39.1645;-10.0165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.37916756;11.25833321;69.92753601;186.650589;31.39999962;15.30000019;16.09999847;24.79999924;22.29999924;25.21666718;20.76666641;511;89;11;57.56924057;218;41;212;72
-39.1645;-9.8935;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.92499924;11.30000019;69.7530899;187.9494324;32.09999847;15.89999962;16.19999886;25.75;22.81666565;25.76666641;21.28333282;453;91;8;67.69975281;206;27;172;52
-39.1645;-8.4175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24.57500076;10.53333282;66.24738312;174.5969238;32.29999924;16.39999962;15.89999962;25.45000076;24.10000038;26.23333359;22.06666756;529;139;5;98.78800964;324;18;126;34
-39.1645;-8.3765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24.17499924;10.35000038;66.34615326;174.1668396;31.70000076;16.10000038;15.60000038;25.10000038;23.66666794;25.81666756;21.66666794;513;137;3;101.3107452;320;15;120;28
-39.1645;-8.0895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;23.64166641;10.69999981;69.03226471;162.7440033;31.29999924;15.80000019;15.49999905;24.48333359;21.86666679;25.29999924;21.33333397;639;164;2;97.43505096;381;18;177;29
-39.1645;-7.3925;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.66666603;10.05000019;71.27659607;117.266861;29.70000076;15.60000038;14.10000038;22.83333397;21.70000076;24;21.13333321;1047;251;6;98.15831757;632;31;283;44
-39.1645;-6.3675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.57916641;10.49166679;73.88497925;114.464325;34.09999847;19.89999962;14.19999886;26.14999962;27.06666565;27.96666718;25.25;981;249;11;95.32998657;589;49;78;330
-39.1645;-5.0965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.45000076;9.483333588;79.02777863;68.52339172;32.79999924;20.79999924;12;25.98333359;27.03333282;27.26666641;25.58333206;820;193;2;100.0949326;506;11;90;233
-39.1645;-4.6865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.36249924;9.375;78.78152466;61.68560791;32.59999847;20.70000076;11.89999771;26.01666641;26.79999924;27.10000038;25.58333397;806;196;2;101.4297333;494;9;96;218
-39.1645;-4.3585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.88750076;9.225000381;76.87500763;65.57870483;32.09999847;20.10000038;11.99999809;25.91666794;25.85000038;26.68333244;25.06666756;789;198;3;104.7036514;490;10;100;79
-39.1235;-14.1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;23.84166718;6.033333302;62.1993103;130.0670013;28.60000038;18.89999962;9.700000763;24.54999924;22.76666641;25.31666565;22.16666603;2133;212;130;17.36335754;632;427;529;582
-39.1235;-9.8525;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.71249962;11.22500038;69.72050476;190.0134735;31.79999924;15.69999981;16.09999847;25.16666603;22.58333397;25.58333397;21.04999924;497;97;10;64.98934174;225;33;185;62
-39.1235;-9.7705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;23.20416641;10.875;69.26750946;188.4802704;31.10000038;15.39999962;15.70000076;24.64999962;22.08333206;25.03333282;20.54999924;489;97;10;66.48888397;226;33;184;59
-39.1235;-8.2945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24.12083244;10.625;67.24684143;173.2111053;31.89999962;16.10000038;15.79999924;25.04999924;23.56666565;25.79999924;21.63333321;528;138;2;99.05954742;322;15;135;27
-39.1235;-8.0895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;24.17916679;10.74166679;69.3010788;163.8660583;31.89999962;16.39999962;15.5;25.04999924;22.39999962;25.83333206;21.85000038;634;164;2;98.74894714;378;19;184;27
-39.1235;-7.2285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.67083359;10.49166584;73.36830139;111.9345703;33.09999847;18.79999924;14.29999924;25.41666603;25.13333321;27.06666565;24.28333282;974;245;4;103.9032822;620;20;125;80
-39.1235;-5.1785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.95000076;9.700000763;78.86178589;73.48470306;33.40000153;21.10000038;12.30000114;26.39999962;27.58333397;27.80000114;26.01666641;788;186;2;101.0092239;489;12;92;217
-39.1235;-5.0555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.1875;9.241666794;78.98860931;64.14207458;31.29999924;19.60000038;11.69999886;24.78333282;25.66666603;25.96666718;24.38333321;932;209;4;96.65172577;563;16;102;276
-39.1235;-3.4155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26.77083397;8.324999809;80.04808044;56.98714066;31.89999962;21.5;10.39999962;26.53333282;27.11666679;27.46666718;26.04999924;1290;304;4;103.9470749;807;14;133;169
-39.0825;-11.7385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;23.67499924;9.383333206;68.49147797;164.696701;30.60000038;16.89999962;13.70000076;25.29999924;22.54999924;25.33333397;21.41666603;725;77;31;27.74030304;224;104;222;151
-39.0825;-10.6725;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.44166756;11.36666679;70.16461182;185.9842834;31.79999924;15.60000038;16.19999886;23.98333359;22.26666641;25.33333397;20.88333321;493;66;12;41.83133316;184;54;149;123
